"ids"	"type"	"missing96"	"missing97"	"race"	"gender"	"grade96"	"grade97"	"club_type_detailed"	"club_profile"	"club_feeder"	"club_type_gender"	"club_type_grade"
"141017"	"student"	0	0	"white"	"male"	11	12	NA	NA	NA	NA	NA
"141025"	"student"	0	0	"black"	"male"	11	12	NA	NA	NA	NA	NA
"141069"	"student"	0	0	"white"	"male"	11	12	NA	NA	NA	NA	NA
"141091"	"student"	0	0	"white"	"female"	8	9	NA	NA	NA	NA	NA
"141097"	"student"	0	0	"black"	"male"	8	9	NA	NA	NA	NA	NA
"141105"	"student"	0	0	"Hispanic"	"female"	8	9	NA	NA	NA	NA	NA
"141107"	"student"	0	0	"black"	"male"	8	9	NA	NA	NA	NA	NA
"141108"	"student"	0	0	"white"	"female"	8	9	NA	NA	NA	NA	NA
"141109"	"student"	0	0	"white"	"female"	8	9	NA	NA	NA	NA	NA
"141111"	"student"	0	0	"black"	"female"	8	9	NA	NA	NA	NA	NA
"141112"	"student"	0	0	"black"	"male"	8	9	NA	NA	NA	NA	NA
"141114"	"student"	0	0	"white"	"male"	8	9	NA	NA	NA	NA	NA
"141117"	"student"	0	0	"Asian"	"female"	8	9	NA	NA	NA	NA	NA
"141123"	"student"	0	0	"black"	"male"	10	11	NA	NA	NA	NA	NA
"141132"	"student"	1	0	"white"	"male"	7	8	NA	NA	NA	NA	NA
"141134"	"student"	0	0	"black"	"male"	9	10	NA	NA	NA	NA	NA
"141149"	"student"	0	0	"white"	"female"	10	11	NA	NA	NA	NA	NA
"141195"	"student"	1	0	"white"	"male"	7	8	NA	NA	NA	NA	NA
"141209"	"student"	1	0	"black"	"female"	7	8	NA	NA	NA	NA	NA
"141210"	"student"	1	0	"black"	"male"	7	8	NA	NA	NA	NA	NA
"141214"	"student"	1	0	"white"	"male"	7	8	NA	NA	NA	NA	NA
"141216"	"student"	1	0	"Hispanic"	"female"	7	8	NA	NA	NA	NA	NA
"141224"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"141247"	"student"	0	0	"white"	"male"	8	9	NA	NA	NA	NA	NA
"141314"	"student"	0	0	"black"	"female"	8	9	NA	NA	NA	NA	NA
"141340"	"student"	0	0	"black"	"male"	8	9	NA	NA	NA	NA	NA
"141358"	"student"	0	0	"black"	"female"	8	9	NA	NA	NA	NA	NA
"141378"	"student"	0	0	"white"	"male"	8	9	NA	NA	NA	NA	NA
"141417"	"student"	1	0	"black"	"female"	7	8	NA	NA	NA	NA	NA
"141421"	"student"	1	0	"black"	"female"	7	8	NA	NA	NA	NA	NA
"141428"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"141429"	"student"	1	0	"black"	"male"	7	8	NA	NA	NA	NA	NA
"141444"	"student"	1	0	"black"	"female"	7	8	NA	NA	NA	NA	NA
"141490"	"student"	0	0	"black"	"female"	11	12	NA	NA	NA	NA	NA
"141869"	"student"	0	0	"white"	"female"	8	9	NA	NA	NA	NA	NA
"141879"	"student"	0	0	"white"	"female"	8	9	NA	NA	NA	NA	NA
"141906"	"student"	0	0	"white"	"female"	8	9	NA	NA	NA	NA	NA
"141969"	"student"	0	0	"Hispanic"	"female"	8	9	NA	NA	NA	NA	NA
"142030"	"student"	0	0	"black"	"male"	9	10	NA	NA	NA	NA	NA
"142059"	"student"	0	0	"black"	"female"	8	9	NA	NA	NA	NA	NA
"142094"	"student"	0	0	"black"	"female"	8	9	NA	NA	NA	NA	NA
"142112"	"student"	0	0	"black"	"female"	10	11	NA	NA	NA	NA	NA
"142183"	"student"	1	0	"black"	"female"	7	8	NA	NA	NA	NA	NA
"142193"	"student"	1	0	"black"	"female"	7	8	NA	NA	NA	NA	NA
"142197"	"student"	1	0	"black"	"female"	7	8	NA	NA	NA	NA	NA
"142250"	"student"	0	0	"white"	"female"	11	12	NA	NA	NA	NA	NA
"142270"	"student"	0	0	"black"	"female"	8	9	NA	NA	NA	NA	NA
"142281"	"student"	0	0	"white"	"male"	8	9	NA	NA	NA	NA	NA
"142282"	"student"	0	0	"white"	"male"	8	9	NA	NA	NA	NA	NA
"142284"	"student"	0	0	"white"	"male"	8	9	NA	NA	NA	NA	NA
"142318"	"student"	0	0	"white"	"male"	8	9	NA	NA	NA	NA	NA
"142348"	"student"	0	0	"white"	"female"	10	11	NA	NA	NA	NA	NA
"142378"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"142392"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"142461"	"student"	1	1	"white"	"female"	6	7	NA	NA	NA	NA	NA
"142480"	"student"	1	0	"black"	"male"	7	8	NA	NA	NA	NA	NA
"142488"	"student"	1	1	"black"	"male"	6	7	NA	NA	NA	NA	NA
"142493"	"student"	1	1	"white"	"male"	6	7	NA	NA	NA	NA	NA
"142497"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"142503"	"student"	0	0	"white"	"male"	8	9	NA	NA	NA	NA	NA
"142547"	"student"	0	0	"white"	"female"	8	9	NA	NA	NA	NA	NA
"142605"	"student"	1	0	"white"	"male"	7	8	NA	NA	NA	NA	NA
"142630"	"student"	0	0	"white"	"female"	9	10	NA	NA	NA	NA	NA
"143006"	"student"	0	0	"white"	"male"	8	9	NA	NA	NA	NA	NA
"143013"	"student"	0	0	"white"	"female"	8	9	NA	NA	NA	NA	NA
"143020"	"student"	0	0	"white"	"female"	8	9	NA	NA	NA	NA	NA
"143022"	"student"	0	0	"black"	"male"	8	9	NA	NA	NA	NA	NA
"143025"	"student"	0	0	"white"	"female"	8	9	NA	NA	NA	NA	NA
"143034"	"student"	0	0	"white"	"female"	8	9	NA	NA	NA	NA	NA
"143069"	"student"	0	0	"white"	"female"	8	9	NA	NA	NA	NA	NA
"143136"	"student"	0	0	"white"	"male"	10	11	NA	NA	NA	NA	NA
"143169"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"143180"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"143186"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"143215"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"143231"	"student"	0	0	"black"	"female"	10	11	NA	NA	NA	NA	NA
"143274"	"student"	0	0	"black"	"female"	8	9	NA	NA	NA	NA	NA
"143336"	"student"	0	0	"Native American"	"female"	10	11	NA	NA	NA	NA	NA
"143364"	"student"	1	0	"white"	"male"	7	8	NA	NA	NA	NA	NA
"143378"	"student"	1	0	"white"	"male"	7	8	NA	NA	NA	NA	NA
"143394"	"student"	1	0	"white"	"male"	7	8	NA	NA	NA	NA	NA
"143410"	"student"	1	0	"black"	"male"	7	8	NA	NA	NA	NA	NA
"143431"	"student"	0	0	"black"	"female"	9	10	NA	NA	NA	NA	NA
"143432"	"student"	0	0	"black"	"female"	10	11	NA	NA	NA	NA	NA
"143443"	"student"	0	0	"black"	"female"	8	9	NA	NA	NA	NA	NA
"143454"	"student"	0	0	"black"	"female"	9	10	NA	NA	NA	NA	NA
"143490"	"student"	1	1	"white"	"male"	6	7	NA	NA	NA	NA	NA
"143890"	"student"	1	1	"white"	"female"	6	7	NA	NA	NA	NA	NA
"143898"	"student"	1	1	"white"	"female"	6	7	NA	NA	NA	NA	NA
"143907"	"student"	1	1	"Asian"	"male"	6	7	NA	NA	NA	NA	NA
"144074"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"144086"	"student"	1	0	"black"	"female"	7	8	NA	NA	NA	NA	NA
"144090"	"student"	1	0	"Asian"	"female"	7	8	NA	NA	NA	NA	NA
"144098"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"144100"	"student"	1	0	"black"	"male"	7	8	NA	NA	NA	NA	NA
"144105"	"student"	1	0	"Asian"	"female"	7	8	NA	NA	NA	NA	NA
"144110"	"student"	1	1	NA	"female"	NA	NA	NA	NA	NA	NA	NA
"144129"	"student"	1	0	"Asian"	"male"	7	8	NA	NA	NA	NA	NA
"144171"	"student"	1	0	"black"	"female"	7	8	NA	NA	NA	NA	NA
"144215"	"student"	1	0	"black"	"male"	7	8	NA	NA	NA	NA	NA
"144296"	"student"	1	0	"black"	"female"	7	8	NA	NA	NA	NA	NA
"144312"	"student"	1	0	"black"	"female"	7	8	NA	NA	NA	NA	NA
"144314"	"student"	1	0	"black"	"female"	7	8	NA	NA	NA	NA	NA
"144350"	"student"	0	0	"black"	"female"	8	9	NA	NA	NA	NA	NA
"144376"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"144385"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"144394"	"student"	1	1	"black"	"male"	6	7	NA	NA	NA	NA	NA
"144395"	"student"	1	1	"black"	"male"	6	7	NA	NA	NA	NA	NA
"144404"	"student"	1	1	"white"	"male"	6	7	NA	NA	NA	NA	NA
"144843"	"student"	0	0	"black"	"male"	10	11	NA	NA	NA	NA	NA
"144876"	"student"	0	0	"black"	"male"	9	10	NA	NA	NA	NA	NA
"144877"	"student"	0	0	"white"	"female"	9	10	NA	NA	NA	NA	NA
"144882"	"student"	0	0	"black"	"female"	9	10	NA	NA	NA	NA	NA
"144918"	"student"	1	0	"black"	"female"	7	8	NA	NA	NA	NA	NA
"144919"	"student"	1	1	"black"	"male"	6	7	NA	NA	NA	NA	NA
"144944"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"145021"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"145022"	"student"	1	0	"black"	"male"	7	8	NA	NA	NA	NA	NA
"145028"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"145032"	"student"	1	0	"white"	"male"	7	8	NA	NA	NA	NA	NA
"145033"	"student"	1	0	"white"	"male"	7	8	NA	NA	NA	NA	NA
"145042"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"145047"	"student"	1	0	"white"	"male"	7	8	NA	NA	NA	NA	NA
"145061"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"145077"	"student"	0	0	"white"	"female"	9	10	NA	NA	NA	NA	NA
"145079"	"student"	0	0	"white"	"female"	9	10	NA	NA	NA	NA	NA
"145095"	"student"	1	0	"white"	"male"	7	8	NA	NA	NA	NA	NA
"145152"	"student"	1	1	"white"	"female"	6	7	NA	NA	NA	NA	NA
"145201"	"student"	1	1	"white"	"male"	6	7	NA	NA	NA	NA	NA
"145203"	"student"	1	1	"white"	"female"	6	7	NA	NA	NA	NA	NA
"145219"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"145225"	"student"	1	1	"white"	"male"	6	7	NA	NA	NA	NA	NA
"145230"	"student"	1	1	"Asian"	"female"	6	7	NA	NA	NA	NA	NA
"145242"	"student"	0	0	"Native American"	"female"	10	11	NA	NA	NA	NA	NA
"145500"	"student"	0	0	"black"	"female"	9	10	NA	NA	NA	NA	NA
"145537"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"145611"	"student"	1	0	"white"	"male"	7	8	NA	NA	NA	NA	NA
"145765"	"student"	1	1	"white"	"female"	6	7	NA	NA	NA	NA	NA
"145778"	"student"	1	1	"black"	"male"	6	7	NA	NA	NA	NA	NA
"145796"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"145973"	"student"	1	1	"black"	"male"	6	7	NA	NA	NA	NA	NA
"146054"	"student"	1	1	"white"	"female"	6	7	NA	NA	NA	NA	NA
"146067"	"student"	1	1	"white"	"female"	6	7	NA	NA	NA	NA	NA
"146071"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"146096"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"146109"	"student"	1	0	"Asian"	"male"	7	8	NA	NA	NA	NA	NA
"146271"	"student"	1	1	"white"	"female"	6	7	NA	NA	NA	NA	NA
"146300"	"student"	1	1	"white"	"male"	6	7	NA	NA	NA	NA	NA
"146554"	"student"	1	1	"white"	"female"	6	7	NA	NA	NA	NA	NA
"146621"	"student"	1	1	"white"	"female"	6	7	NA	NA	NA	NA	NA
"146637"	"student"	1	1	"Asian"	"female"	6	7	NA	NA	NA	NA	NA
"146713"	"student"	1	1	"Asian"	"male"	6	7	NA	NA	NA	NA	NA
"146757"	"student"	0	0	"black"	"female"	10	11	NA	NA	NA	NA	NA
"146769"	"student"	0	0	"black"	"male"	9	10	NA	NA	NA	NA	NA
"146773"	"student"	0	0	"Asian"	"male"	10	11	NA	NA	NA	NA	NA
"146794"	"student"	1	0	"black"	"male"	7	8	NA	NA	NA	NA	NA
"146809"	"student"	1	1	"black"	"male"	6	7	NA	NA	NA	NA	NA
"146817"	"student"	1	1	"black"	"male"	6	7	NA	NA	NA	NA	NA
"146830"	"student"	1	1	"white"	"male"	6	7	NA	NA	NA	NA	NA
"146858"	"student"	0	0	"white"	"female"	10	11	NA	NA	NA	NA	NA
"146859"	"student"	0	0	"white"	"male"	8	9	NA	NA	NA	NA	NA
"146866"	"student"	0	0	"white"	"female"	8	9	NA	NA	NA	NA	NA
"146870"	"student"	0	0	"black"	"female"	8	9	NA	NA	NA	NA	NA
"146876"	"student"	1	1	"white"	"male"	6	7	NA	NA	NA	NA	NA
"146882"	"student"	1	1	"white"	"female"	6	7	NA	NA	NA	NA	NA
"146898"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"146979"	"student"	1	1	"Hispanic"	"female"	6	7	NA	NA	NA	NA	NA
"146986"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"147023"	"student"	1	0	"black"	"female"	7	8	NA	NA	NA	NA	NA
"147050"	"student"	1	1	"black"	"male"	6	7	NA	NA	NA	NA	NA
"147053"	"student"	1	1	"black"	"male"	6	7	NA	NA	NA	NA	NA
"147078"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"147079"	"student"	0	0	"white"	"female"	8	9	NA	NA	NA	NA	NA
"147217"	"student"	1	0	"black"	"female"	7	8	NA	NA	NA	NA	NA
"147258"	"student"	0	0	"white"	"male"	11	12	NA	NA	NA	NA	NA
"147299"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"147317"	"student"	0	0	"white"	"female"	9	10	NA	NA	NA	NA	NA
"147319"	"student"	1	1	"white"	"male"	6	7	NA	NA	NA	NA	NA
"147339"	"student"	0	0	"black"	"female"	10	11	NA	NA	NA	NA	NA
"147386"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"147404"	"student"	0	0	"Hispanic"	"female"	10	11	NA	NA	NA	NA	NA
"147418"	"student"	0	0	"white"	"male"	9	10	NA	NA	NA	NA	NA
"147530"	"student"	1	0	"black"	"male"	7	8	NA	NA	NA	NA	NA
"147532"	"student"	0	0	"black"	"male"	8	9	NA	NA	NA	NA	NA
"147560"	"student"	1	0	"black"	"female"	7	8	NA	NA	NA	NA	NA
"147599"	"student"	1	1	"black"	"male"	6	7	NA	NA	NA	NA	NA
"147615"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"147637"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"147641"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"147736"	"student"	1	1	"black"	"male"	6	7	NA	NA	NA	NA	NA
"148223"	"student"	0	0	"white"	"female"	10	11	NA	NA	NA	NA	NA
"148260"	"student"	1	0	"black"	"female"	7	8	NA	NA	NA	NA	NA
"148353"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"148415"	"student"	1	0	"black"	"female"	7	8	NA	NA	NA	NA	NA
"148531"	"student"	0	0	"black"	"female"	11	12	NA	NA	NA	NA	NA
"148535"	"student"	0	0	"white"	"male"	10	11	NA	NA	NA	NA	NA
"148604"	"student"	1	1	"white"	"female"	6	7	NA	NA	NA	NA	NA
"148617"	"student"	1	1	"white"	"male"	6	7	NA	NA	NA	NA	NA
"148626"	"student"	1	1	"white"	"male"	6	7	NA	NA	NA	NA	NA
"148657"	"student"	1	1	"Hispanic"	"female"	6	7	NA	NA	NA	NA	NA
"148694"	"student"	1	1	"white"	"female"	6	7	NA	NA	NA	NA	NA
"148696"	"student"	1	0	"white"	"male"	7	8	NA	NA	NA	NA	NA
"148700"	"student"	1	0	"black"	"male"	7	8	NA	NA	NA	NA	NA
"148745"	"student"	1	1	"white"	"female"	6	7	NA	NA	NA	NA	NA
"148757"	"student"	1	0	"Asian"	"female"	7	8	NA	NA	NA	NA	NA
"148783"	"student"	1	1	"white"	"female"	6	7	NA	NA	NA	NA	NA
"148796"	"student"	1	1	"white"	"male"	6	7	NA	NA	NA	NA	NA
"148826"	"student"	1	1	"white"	"male"	6	7	NA	NA	NA	NA	NA
"148848"	"student"	1	1	"black"	"male"	6	7	NA	NA	NA	NA	NA
"149008"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"149020"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"149022"	"student"	1	1	"white"	"male"	6	7	NA	NA	NA	NA	NA
"149025"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"149028"	"student"	1	1	"white"	"male"	6	7	NA	NA	NA	NA	NA
"149046"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"149081"	"student"	0	0	"black"	"male"	10	11	NA	NA	NA	NA	NA
"149145"	"student"	0	0	"white"	"female"	8	9	NA	NA	NA	NA	NA
"149345"	"student"	0	0	"white"	"female"	10	11	NA	NA	NA	NA	NA
"149433"	"student"	0	0	"white"	"male"	9	10	NA	NA	NA	NA	NA
"149469"	"student"	0	0	"white"	"female"	10	11	NA	NA	NA	NA	NA
"149547"	"student"	0	0	"white"	"female"	10	11	NA	NA	NA	NA	NA
"149552"	"student"	0	0	"black"	"female"	9	10	NA	NA	NA	NA	NA
"149611"	"student"	1	0	"white"	"male"	7	8	NA	NA	NA	NA	NA
"149614"	"student"	1	1	"white"	"male"	6	7	NA	NA	NA	NA	NA
"149673"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"149676"	"student"	1	0	"white"	"male"	7	8	NA	NA	NA	NA	NA
"149747"	"student"	1	0	"black"	"male"	7	8	NA	NA	NA	NA	NA
"149785"	"student"	1	1	"black"	"male"	6	7	NA	NA	NA	NA	NA
"149797"	"student"	1	0	"black"	"female"	7	8	NA	NA	NA	NA	NA
"149824"	"student"	0	0	"white"	"female"	11	12	NA	NA	NA	NA	NA
"149834"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"149934"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"150005"	"student"	1	1	"white"	"female"	6	7	NA	NA	NA	NA	NA
"150015"	"student"	0	0	"white"	"female"	10	11	NA	NA	NA	NA	NA
"150021"	"student"	1	1	"white"	"female"	6	7	NA	NA	NA	NA	NA
"150022"	"student"	0	0	"black"	"male"	10	11	NA	NA	NA	NA	NA
"150035"	"student"	1	1	"black"	"male"	6	7	NA	NA	NA	NA	NA
"150165"	"student"	1	0	"white"	"male"	7	8	NA	NA	NA	NA	NA
"150509"	"student"	1	1	"black"	"male"	6	7	NA	NA	NA	NA	NA
"150517"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"150519"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"150526"	"student"	0	0	"white"	"male"	11	12	NA	NA	NA	NA	NA
"150546"	"student"	1	0	"black"	"male"	7	8	NA	NA	NA	NA	NA
"150551"	"student"	0	0	"white"	"male"	8	9	NA	NA	NA	NA	NA
"150618"	"student"	0	0	"white"	"female"	9	10	NA	NA	NA	NA	NA
"150629"	"student"	1	0	"white"	"male"	7	8	NA	NA	NA	NA	NA
"150717"	"student"	1	1	"white"	"male"	6	7	NA	NA	NA	NA	NA
"150752"	"student"	1	1	"white"	"male"	6	7	NA	NA	NA	NA	NA
"150756"	"student"	1	1	"white"	"female"	6	7	NA	NA	NA	NA	NA
"150760"	"student"	1	1	"Asian"	"male"	6	7	NA	NA	NA	NA	NA
"151016"	"student"	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
"151033"	"student"	1	1	"white"	"male"	6	7	NA	NA	NA	NA	NA
"151102"	"student"	0	0	"white"	"male"	8	9	NA	NA	NA	NA	NA
"151104"	"student"	1	0	"white"	"male"	7	8	NA	NA	NA	NA	NA
"151610"	"student"	1	0	"black"	"female"	7	8	NA	NA	NA	NA	NA
"151811"	"student"	1	0	"white"	"male"	7	8	NA	NA	NA	NA	NA
"151812"	"student"	0	0	"white"	"male"	9	10	NA	NA	NA	NA	NA
"151851"	"student"	0	0	"white"	"male"	8	9	NA	NA	NA	NA	NA
"151911"	"student"	1	0	"white"	"male"	7	8	NA	NA	NA	NA	NA
"152103"	"student"	0	0	"Native American"	"male"	8	9	NA	NA	NA	NA	NA
"152203"	"student"	1	1	"black"	"male"	6	7	NA	NA	NA	NA	NA
"152368"	"student"	0	0	"black"	"male"	8	9	NA	NA	NA	NA	NA
"153267"	"student"	0	0	"black"	"female"	8	9	NA	NA	NA	NA	NA
"153281"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"153322"	"student"	1	0	"white"	"male"	7	8	NA	NA	NA	NA	NA
"153386"	"student"	0	0	"black"	"male"	9	10	NA	NA	NA	NA	NA
"153418"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"153426"	"student"	0	0	"black"	"female"	9	10	NA	NA	NA	NA	NA
"153471"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"153472"	"student"	0	0	"white"	"male"	8	9	NA	NA	NA	NA	NA
"153509"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"153973"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"154110"	"student"	0	0	"black"	"female"	8	9	NA	NA	NA	NA	NA
"154134"	"student"	0	0	"black"	"male"	8	9	NA	NA	NA	NA	NA
"154187"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"154759"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"155177"	"student"	0	0	"white"	"male"	10	11	NA	NA	NA	NA	NA
"155275"	"student"	1	1	"Hispanic"	"male"	6	7	NA	NA	NA	NA	NA
"155306"	"student"	1	1	"black"	"male"	6	7	NA	NA	NA	NA	NA
"155811"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"156099"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"157533"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"157714"	"student"	1	1	"white"	"male"	6	7	NA	NA	NA	NA	NA
"158103"	"student"	1	1	"Hispanic"	"male"	6	7	NA	NA	NA	NA	NA
"158801"	"student"	0	0	"Asian"	"female"	9	10	NA	NA	NA	NA	NA
"159038"	"student"	0	0	"black"	"female"	8	9	NA	NA	NA	NA	NA
"159120"	"student"	1	1	"white"	"male"	6	7	NA	NA	NA	NA	NA
"159298"	"student"	1	1	"Hispanic"	"male"	6	7	NA	NA	NA	NA	NA
"159347"	"student"	1	1	"Hispanic"	"male"	6	7	NA	NA	NA	NA	NA
"159536"	"student"	1	1	"white"	"female"	6	7	NA	NA	NA	NA	NA
"160061"	"student"	1	0	"black"	"female"	7	8	NA	NA	NA	NA	NA
"160262"	"student"	1	0	"black"	"male"	7	8	NA	NA	NA	NA	NA
"161123"	"student"	1	1	"white"	"female"	6	7	NA	NA	NA	NA	NA
"161275"	"student"	1	0	"Asian"	"male"	7	8	NA	NA	NA	NA	NA
"161276"	"student"	1	1	"Asian"	"female"	6	7	NA	NA	NA	NA	NA
"161298"	"student"	0	0	"white"	"female"	8	9	NA	NA	NA	NA	NA
"161501"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"161533"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"164069"	"student"	0	0	"white"	"male"	8	9	NA	NA	NA	NA	NA
"164075"	"student"	1	0	"white"	"male"	7	8	NA	NA	NA	NA	NA
"164125"	"student"	1	0	"Asian"	"male"	7	8	NA	NA	NA	NA	NA
"164174"	"student"	1	0	"Hispanic"	"male"	7	8	NA	NA	NA	NA	NA
"164199"	"student"	1	0	"black"	"female"	7	8	NA	NA	NA	NA	NA
"165306"	"student"	1	1	"Asian"	"male"	6	7	NA	NA	NA	NA	NA
"165524"	"student"	1	1	"black"	"male"	6	7	NA	NA	NA	NA	NA
"165577"	"student"	1	1	"white"	"male"	6	7	NA	NA	NA	NA	NA
"166007"	"student"	1	1	"white"	"female"	6	7	NA	NA	NA	NA	NA
"167500"	"student"	0	0	"white"	"male"	8	9	NA	NA	NA	NA	NA
"167501"	"student"	0	0	"white"	"male"	8	9	NA	NA	NA	NA	NA
"167502"	"student"	0	0	"white"	"female"	8	9	NA	NA	NA	NA	NA
"167503"	"student"	0	0	"white"	"male"	8	9	NA	NA	NA	NA	NA
"167504"	"student"	0	0	"Asian"	"male"	8	9	NA	NA	NA	NA	NA
"167505"	"student"	0	0	"white"	"female"	8	9	NA	NA	NA	NA	NA
"167506"	"student"	0	0	"black"	"male"	8	9	NA	NA	NA	NA	NA
"167507"	"student"	0	0	"black"	"female"	8	9	NA	NA	NA	NA	NA
"167508"	"student"	0	0	"white"	"male"	8	9	NA	NA	NA	NA	NA
"167509"	"student"	0	0	"white"	"male"	8	9	NA	NA	NA	NA	NA
"167510"	"student"	0	0	"white"	"female"	8	9	NA	NA	NA	NA	NA
"167511"	"student"	0	0	"white"	"female"	8	9	NA	NA	NA	NA	NA
"167512"	"student"	0	0	"white"	"female"	8	9	NA	NA	NA	NA	NA
"167513"	"student"	0	0	"black"	"male"	8	9	NA	NA	NA	NA	NA
"167514"	"student"	0	0	"white"	"male"	8	9	NA	NA	NA	NA	NA
"167515"	"student"	0	0	"white"	"male"	8	9	NA	NA	NA	NA	NA
"167517"	"student"	0	0	"white"	"female"	8	9	NA	NA	NA	NA	NA
"167518"	"student"	0	0	"white"	"female"	8	9	NA	NA	NA	NA	NA
"167519"	"student"	0	0	"white"	"female"	8	9	NA	NA	NA	NA	NA
"167520"	"student"	0	0	"white"	"male"	8	9	NA	NA	NA	NA	NA
"167521"	"student"	0	0	"white"	"female"	9	10	NA	NA	NA	NA	NA
"167526"	"student"	0	0	"white"	"female"	9	10	NA	NA	NA	NA	NA
"167529"	"student"	1	0	"black"	"female"	7	8	NA	NA	NA	NA	NA
"167530"	"student"	1	0	"white"	"male"	7	8	NA	NA	NA	NA	NA
"167531"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"167532"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"167533"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"167534"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"167535"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"167536"	"student"	1	0	"white"	"male"	7	8	NA	NA	NA	NA	NA
"167537"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"167538"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"167539"	"student"	1	0	"white"	"male"	7	8	NA	NA	NA	NA	NA
"167540"	"student"	1	0	"white"	"male"	7	8	NA	NA	NA	NA	NA
"167541"	"student"	1	0	"white"	"female"	7	8	NA	NA	NA	NA	NA
"167542"	"student"	1	0	"Asian"	"female"	7	8	NA	NA	NA	NA	NA
"167543"	"student"	0	0	"white"	"female"	8	9	NA	NA	NA	NA	NA
"167544"	"student"	0	0	"white"	"female"	11	12	NA	NA	NA	NA	NA
